year,month,dong,num,code,name,count,cost,Name
2022,1,하기동,79,O,공공 행정  국방 및 사회보장 행정(84),162.5,240.33,공공
2022,1,하기동,80,P,교육 서비스업(85),581.82,358.53,교육
2022,1,하기동,81,Q,보건업 및 사회복지 서비스업(86-87),1892.05,620.58,보건업
2022,1,하기동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2561.54,384.62,예술
2022,1,하기동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1488.33,514.42,협회
2022,1,추목동,71,G,도매 및 소매업(45-47),8579.1,12387.27,도매
2022,1,추목동,73,I,숙박 및 음식점업(55-56),12981.25,3606.43,숙박
2022,1,추목동,74,J,정보통신업(58-63),100,121.39,정보통신업
2022,1,추목동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),20,0.84,사업시설
2022,1,추목동,79,O,공공 행정  국방 및 사회보장 행정(84),215.38,141.54,공공
2022,1,추목동,80,P,교육 서비스업(85),150,107.54,교육
2022,1,추목동,81,Q,보건업 및 사회복지 서비스업(86-87),310,250.32,보건업
2022,1,추목동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),208.57,337.04,예술
2022,1,추목동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),240,225.37,협회
2022,1,자운동,71,G,도매 및 소매업(45-47),283.33,877.87,도매
2022,1,자운동,73,I,숙박 및 음식점업(55-56),193.75,156.66,숙박
2022,1,신봉동,67,C,제조업(10-34),60,116.6,제조업
2022,1,신봉동,71,G,도매 및 소매업(45-47),7464.81,13770.9,도매
2022,1,신봉동,73,I,숙박 및 음식점업(55-56),7970.45,8901.53,숙박
2022,1,신봉동,79,O,공공 행정  국방 및 사회보장 행정(84),100,168.21,공공
2022,1,신봉동,80,P,교육 서비스업(85),68.75,42.55,교육
2022,1,신봉동,81,Q,보건업 및 사회복지 서비스업(86-87),168.57,125.26,보건업
2022,1,신봉동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),63.86,103.62,예술
2022,1,신봉동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),315.79,145.32,협회
2022,1,수남동,71,G,도매 및 소매업(45-47),1909.09,4227.66,도매
2022,1,수남동,73,I,숙박 및 음식점업(55-56),573.81,412.89,숙박
2022,1,수남동,81,Q,보건업 및 사회복지 서비스업(86-87),28.57,3.11,보건업
2022,1,수남동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),50,29.93,협회
2022,1,안산동,71,G,도매 및 소매업(45-47),320,287.62,도매
2022,1,외삼동,71,G,도매 및 소매업(45-47),94.92,116.92,도매
2022,1,외삼동,73,I,숙박 및 음식점업(55-56),210.53,187.74,숙박
2022,1,반석동,67,C,제조업(10-34),514.29,779.6,제조업
2022,1,반석동,71,G,도매 및 소매업(45-47),2915.77,1721.35,도매
2022,1,반석동,73,I,숙박 및 음식점업(55-56),2264.11,2075.3,숙박
2022,1,반석동,77,M,전문  과학 및 기술 서비스업(70-73),96.43,120.38,전문
2022,1,반석동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),35.62,42.23,사업시설
2022,1,반석동,79,O,공공 행정  국방 및 사회보장 행정(84),84.21,126.17,공공
2022,1,반석동,80,P,교육 서비스업(85),706.73,501.43,교육
2022,1,반석동,81,Q,보건업 및 사회복지 서비스업(86-87),3116.9,1812.2,보건업
2022,1,반석동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2361.54,288.03,예술
2022,1,반석동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1734.85,720.27,협회
2022,1,문지동,67,C,제조업(10-34),83.33,49.72,제조업
2022,1,문지동,71,G,도매 및 소매업(45-47),2533.1,1780.11,도매
2022,1,문지동,73,I,숙박 및 음식점업(55-56),1990.98,1536.02,숙박
2022,1,문지동,74,J,정보통신업(58-63),120.69,210.57,정보통신업
2022,1,문지동,79,O,공공 행정  국방 및 사회보장 행정(84),43.48,35.66,공공
2022,1,문지동,80,P,교육 서비스업(85),4033.33,1750.59,교육
2022,1,문지동,81,Q,보건업 및 사회복지 서비스업(86-87),4300,9086.79,보건업
2022,1,문지동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),305.56,89.4,예술
2022,1,문지동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2664.29,2416.02,협회
2022,1,전민동,67,C,제조업(10-34),780.95,868.74,제조업
2022,1,전민동,71,G,도매 및 소매업(45-47),2689.49,2278.6,도매
2022,1,전민동,72,H,운수 및 창고업(49-52),104.17,75.74,운수
2022,1,전민동,73,I,숙박 및 음식점업(55-56),2050.37,1811.51,숙박
2022,1,전민동,74,J,정보통신업(58-63),21233.33,22620,정보통신업
2022,1,전민동,77,M,전문  과학 및 기술 서비스업(70-73),95,83.79,전문
2022,1,전민동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),31.5,29.18,사업시설
2022,1,전민동,79,O,공공 행정  국방 및 사회보장 행정(84),1585.71,1900.22,공공
2022,1,전민동,80,P,교육 서비스업(85),688.57,511.4,교육
2022,1,전민동,81,Q,보건업 및 사회복지 서비스업(86-87),2600.74,2098.13,보건업
2022,1,전민동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),5550,1434.13,예술
2022,1,전민동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1942.36,1037.81,협회
2022,1,원촌동,71,G,도매 및 소매업(45-47),3266.67,7221.13,도매
2022,1,원촌동,73,I,숙박 및 음식점업(55-56),1424.14,408.96,숙박
2022,1,원촌동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),133.33,40.21,예술
2022,1,탑립동,71,G,도매 및 소매업(45-47),7050,33556.49,도매
2022,1,탑립동,73,I,숙박 및 음식점업(55-56),1492.31,1382.46,숙박
2022,1,탑립동,81,Q,보건업 및 사회복지 서비스업(86-87),300,491.27,보건업
2022,1,탑립동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),71.43,23.58,협회
2022,1,용산동,67,C,제조업(10-34),33.33,43.08,제조업
2022,1,용산동,71,G,도매 및 소매업(45-47),2096.01,2086.37,도매
2022,1,용산동,72,H,운수 및 창고업(49-52),166.67,45.45,운수
2022,1,용산동,73,I,숙박 및 음식점업(55-56),1654.83,1521.81,숙박
2022,1,용산동,77,M,전문  과학 및 기술 서비스업(70-73),50,5.05,전문
2022,1,용산동,80,P,교육 서비스업(85),553.85,428.54,교육
2022,1,용산동,81,Q,보건업 및 사회복지 서비스업(86-87),2200,659.88,보건업
2022,1,용산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),382.35,108.13,예술
2022,1,용산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),3277.78,2585,협회
2022,1,봉산동,67,C,제조업(10-34),71.43,32.5,제조업
2022,1,봉산동,71,G,도매 및 소매업(45-47),5216.32,5433.85,도매
2022,1,봉산동,72,H,운수 및 창고업(49-52),100,421.35,운수
2022,1,봉산동,73,I,숙박 및 음식점업(55-56),2550.33,2404.7,숙박
2022,1,봉산동,77,M,전문  과학 및 기술 서비스업(70-73),60,6.65,전문
2022,1,봉산동,80,P,교육 서비스업(85),444.44,407.06,교육
2022,1,봉산동,81,Q,보건업 및 사회복지 서비스업(86-87),26866.67,25036.12,보건업
2022,1,봉산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1483.33,976.63,예술
2022,1,봉산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),5100,2711.15,협회
2022,1,관평동,67,C,제조업(10-34),497.3,667.26,제조업
2022,1,관평동,71,G,도매 및 소매업(45-47),2088.19,1502.22,도매
2022,1,관평동,72,H,운수 및 창고업(49-52),100,109.15,운수
2022,1,관평동,73,I,숙박 및 음식점업(55-56),1671.12,1465.51,숙박
2022,1,관평동,74,J,정보통신업(58-63),1766.67,2042.4,정보통신업
2022,1,관평동,77,M,전문  과학 및 기술 서비스업(70-73),3266.67,3800.02,전문
2022,1,관평동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1165,698.45,사업시설
2022,1,관평동,79,O,공공 행정  국방 및 사회보장 행정(84),1742.86,2958.11,공공
2022,1,관평동,80,P,교육 서비스업(85),700.64,467.12,교육
2022,1,관평동,81,Q,보건업 및 사회복지 서비스업(86-87),1898.1,780.24,보건업
2022,1,관평동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),3816.22,485.72,예술
2022,1,관평동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1502.17,740.71,협회
2022,1,송강동,67,C,제조업(10-34),82.18,57.11,제조업
2022,1,송강동,71,G,도매 및 소매업(45-47),5970.8,5673.95,도매
2022,1,송강동,72,H,운수 및 창고업(49-52),15.79,5.93,운수
2022,1,송강동,73,I,숙박 및 음식점업(55-56),4087.02,3933.59,숙박
2022,1,송강동,74,J,정보통신업(58-63),125,469.63,정보통신업
2022,1,송강동,77,M,전문  과학 및 기술 서비스업(70-73),134.62,58.8,전문
2022,1,송강동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),42.86,30.4,사업시설
2022,1,송강동,79,O,공공 행정  국방 및 사회보장 행정(84),433.33,358.88,공공
2022,1,송강동,80,P,교육 서비스업(85),6840,3706.65,교육
2022,1,송강동,81,Q,보건업 및 사회복지 서비스업(86-87),15557.14,14621.95,보건업
2022,1,송강동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),6030,604.35,예술
2022,1,송강동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),5233.33,2755.18,협회
2022,2,원내동,67,C,제조업(10-34),115.38,67.66,제조업
2022,2,원내동,71,G,도매 및 소매업(45-47),20743.62,26856.03,도매
2022,2,원내동,73,I,숙박 및 음식점업(55-56),8758.97,9314.87,숙박
2022,2,원내동,77,M,전문  과학 및 기술 서비스업(70-73),175,132.32,전문
2022,2,원내동,79,O,공공 행정  국방 및 사회보장 행정(84),72.73,46.91,공공
2022,2,원내동,80,P,교육 서비스업(85),288,218.97,교육
2022,2,원내동,81,Q,보건업 및 사회복지 서비스업(86-87),33466.67,69362.83,보건업
2022,2,원내동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),3320,1464.6,예술
2022,2,원내동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),284.81,280.77,협회
2022,2,교촌동,71,G,도매 및 소매업(45-47),5035.29,5356.55,도매
2022,2,교촌동,73,I,숙박 및 음식점업(55-56),3257.33,2717.13,숙박
2022,2,교촌동,80,P,교육 서비스업(85),97.73,61.91,교육
2022,2,교촌동,81,Q,보건업 및 사회복지 서비스업(86-87),205.75,86.07,보건업
2022,2,교촌동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1833.33,54.97,예술
2022,2,교촌동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),3157.14,1242.53,협회
2022,2,대정동,67,C,제조업(10-34),54.55,26.69,제조업
2022,2,대정동,71,G,도매 및 소매업(45-47),5470,6718.22,도매
2022,2,대정동,73,I,숙박 및 음식점업(55-56),2775.29,2535.89,숙박
2022,2,대정동,80,P,교육 서비스업(85),63.93,58.78,교육
2022,2,대정동,81,Q,보건업 및 사회복지 서비스업(86-87),317.07,156.46,보건업
2022,2,대정동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),4975,11867.65,협회
2022,2,용계동,71,G,도매 및 소매업(45-47),204.85,126.94,도매
2022,2,용계동,73,I,숙박 및 음식점업(55-56),94.55,132.01,숙박
2022,2,학하동,71,G,도매 및 소매업(45-47),1869.23,1967.89,도매
2022,2,학하동,73,I,숙박 및 음식점업(55-56),2909.09,3316.5,숙박
2022,2,학하동,80,P,교육 서비스업(85),60,95.3,교육
2022,2,계산동,71,G,도매 및 소매업(45-47),3666.51,3724.37,도매
2022,2,계산동,72,H,운수 및 창고업(49-52),200,126.9,운수
2022,2,계산동,73,I,숙박 및 음식점업(55-56),2205.49,1716.94,숙박
2022,2,계산동,74,J,정보통신업(58-63),13.73,48.12,정보통신업
2022,2,계산동,77,M,전문  과학 및 기술 서비스업(70-73),100,66.54,전문
2022,2,계산동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),40,9.63,사업시설
2022,2,계산동,80,P,교육 서비스업(85),685.19,639.81,교육
2022,2,계산동,81,Q,보건업 및 사회복지 서비스업(86-87),11757.14,21244.92,보건업
2022,2,계산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),340.48,44.53,예술
2022,2,계산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1878.95,1466.54,협회
2022,2,봉명동,67,C,제조업(10-34),256.52,151.81,제조업
2022,2,봉명동,71,G,도매 및 소매업(45-47),2416.85,1894.4,도매
2022,2,봉명동,72,H,운수 및 창고업(49-52),3433.33,6427.45,운수
2022,2,봉명동,73,I,숙박 및 음식점업(55-56),1549.25,1253.92,숙박
2022,2,봉명동,74,J,정보통신업(58-63),1597.14,1091.21,정보통신업
2022,2,봉명동,77,M,전문  과학 및 기술 서비스업(70-73),1655.56,406.94,전문
2022,2,봉명동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1062.5,546.8,사업시설
2022,2,봉명동,79,O,공공 행정  국방 및 사회보장 행정(84),1150,1930.87,공공
2022,2,봉명동,80,P,교육 서비스업(85),608.42,354.49,교육
2022,2,봉명동,81,Q,보건업 및 사회복지 서비스업(86-87),2303.21,853.34,보건업
2022,2,봉명동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2427.5,402.61,예술
2022,2,봉명동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1412.98,651.45,협회
2022,2,구암동,67,C,제조업(10-34),55.56,18.09,제조업
2022,2,구암동,71,G,도매 및 소매업(45-47),6395.51,6416,도매
2022,2,구암동,72,H,운수 및 창고업(49-52),42.86,19.2,운수
2022,2,구암동,73,I,숙박 및 음식점업(55-56),3031.71,2992.92,숙박
2022,2,구암동,74,J,정보통신업(58-63),14.62,11.09,정보통신업
2022,2,구암동,79,O,공공 행정  국방 및 사회보장 행정(84),75,202.25,공공
2022,2,구암동,80,P,교육 서비스업(85),88.89,84.69,교육
2022,2,구암동,81,Q,보건업 및 사회복지 서비스업(86-87),308.23,231.59,보건업
2022,2,구암동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),723.81,53.17,예술
2022,2,구암동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),281.58,193.37,협회
2022,2,덕명동,67,C,제조업(10-34),233.33,135.14,제조업
2022,2,덕명동,71,G,도매 및 소매업(45-47),4324.88,2980.91,도매
2022,2,덕명동,73,I,숙박 및 음식점업(55-56),2331.12,1993.6,숙박
2022,2,덕명동,74,J,정보통신업(58-63),36.65,25.17,정보통신업
2022,2,덕명동,80,P,교육 서비스업(85),871.43,422.74,교육
2022,2,덕명동,81,Q,보건업 및 사회복지 서비스업(86-87),6600,17437.36,보건업
2022,2,덕명동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),3090,111.63,예술
2022,2,덕명동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),4116.67,745.84,협회
2022,2,원신흥동,67,C,제조업(10-34),172.73,120.5,제조업
2022,2,원신흥동,71,G,도매 및 소매업(45-47),3235.72,2758.31,도매
2022,2,원신흥동,72,H,운수 및 창고업(49-52),388.89,1033.33,운수
2022,2,원신흥동,73,I,숙박 및 음식점업(55-56),1889.9,1580.9,숙박
2022,2,원신흥동,74,J,정보통신업(58-63),20.93,29.88,정보통신업
2022,2,원신흥동,77,M,전문  과학 및 기술 서비스업(70-73),141.38,215.46,전문
2022,2,원신흥동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),127.78,196.36,사업시설
2022,2,원신흥동,79,O,공공 행정  국방 및 사회보장 행정(84),900,1159.52,공공
2022,2,원신흥동,80,P,교육 서비스업(85),1130.77,447.55,교육
2022,2,원신흥동,81,Q,보건업 및 사회복지 서비스업(86-87),2951.67,1212.96,보건업
2022,2,원신흥동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1800,600.78,예술
2022,2,원신흥동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1917.86,1152,협회
2022,2,상대동,67,C,제조업(10-34),268.97,209.78,제조업
2022,2,상대동,71,G,도매 및 소매업(45-47),1923.58,1569.64,도매
2022,2,상대동,72,H,운수 및 창고업(49-52),1400,2073.33,운수
2022,2,상대동,73,I,숙박 및 음식점업(55-56),1483.6,1148.38,숙박
2022,2,상대동,74,J,정보통신업(58-63),3081.82,4221.81,정보통신업
2022,2,상대동,77,M,전문  과학 및 기술 서비스업(70-73),177.5,148.94,전문
2022,2,상대동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),32.17,94.71,사업시설
2022,2,상대동,79,O,공공 행정  국방 및 사회보장 행정(84),566.67,1035.53,공공
2022,2,상대동,80,P,교육 서비스업(85),853.93,536.42,교육
2022,2,상대동,81,Q,보건업 및 사회복지 서비스업(86-87),1777.65,648.26,보건업
2022,2,상대동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1766.67,242.54,예술
2022,2,상대동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1220.78,653.91,협회
2022,2,복용동,71,G,도매 및 소매업(45-47),235.65,216.07,도매
2022,2,복용동,73,I,숙박 및 음식점업(55-56),131.43,150.43,숙박
2022,2,복용동,81,Q,보건업 및 사회복지 서비스업(86-87),37.5,17.34,보건업
2022,2,장대동,67,C,제조업(10-34),60,38.65,제조업
2022,2,장대동,71,G,도매 및 소매업(45-47),3954.74,2982.4,도매
2022,2,장대동,73,I,숙박 및 음식점업(55-56),2306.4,1789.17,숙박
2022,2,장대동,74,J,정보통신업(58-63),44.03,52.39,정보통신업
2022,2,장대동,77,M,전문  과학 및 기술 서비스업(70-73),246.67,102.98,전문
2022,2,장대동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),85.71,61.78,사업시설
2022,2,장대동,79,O,공공 행정  국방 및 사회보장 행정(84),333.33,81.64,공공
2022,2,장대동,80,P,교육 서비스업(85),1066.67,569.07,교육
2022,2,장대동,81,Q,보건업 및 사회복지 서비스업(86-87),9082.35,2383.75,보건업
2022,2,장대동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),759.09,77.71,예술
2022,2,장대동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2443.48,1589.2,협회
2022,2,갑동,71,G,도매 및 소매업(45-47),197.22,217.47,도매
2022,2,갑동,73,I,숙박 및 음식점업(55-56),51.28,73.58,숙박
2022,2,노은동,67,C,제조업(10-34),220,156.29,제조업
2022,2,노은동,71,G,도매 및 소매업(45-47),1308.02,941.96,도매
2022,2,노은동,73,I,숙박 및 음식점업(55-56),1059.79,959.51,숙박
2022,2,노은동,74,J,정보통신업(58-63),535.71,251.21,정보통신업
2022,2,노은동,77,M,전문  과학 및 기술 서비스업(70-73),1866.67,4590.51,전문
2022,2,노은동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),520,258.4,사업시설
2022,2,노은동,79,O,공공 행정  국방 및 사회보장 행정(84),1425,3066.92,공공
2022,2,노은동,80,P,교육 서비스업(85),428.16,253.4,교육
2022,2,노은동,81,Q,보건업 및 사회복지 서비스업(86-87),1197.67,661.61,보건업
2022,2,노은동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1634.62,203.86,예술
2022,2,노은동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),902.36,591.73,협회
2022,2,지족동,67,C,제조업(10-34),259.4,280.43,제조업
2022,2,지족동,71,G,도매 및 소매업(45-47),1645.54,1009.71,도매
2022,2,지족동,72,H,운수 및 창고업(49-52),43.75,13.45,운수
2022,2,지족동,73,I,숙박 및 음식점업(55-56),1257,1078.61,숙박
2022,2,지족동,74,J,정보통신업(58-63),4866.67,7404.43,정보통신업
2022,2,지족동,77,M,전문  과학 및 기술 서비스업(70-73),4525,713.46,전문
2022,2,지족동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),582.69,663.68,사업시설
2022,2,지족동,79,O,공공 행정  국방 및 사회보장 행정(84),762.5,1018.94,공공
2022,2,지족동,80,P,교육 서비스업(85),449.71,277.69,교육
2022,2,지족동,81,Q,보건업 및 사회복지 서비스업(86-87),1899.42,641.19,보건업
2022,2,지족동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2292.22,233.53,예술
2022,2,지족동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1183.17,495.8,협회
2022,2,죽동,67,C,제조업(10-34),183.33,125.33,제조업
2022,2,죽동,71,G,도매 및 소매업(45-47),2097.94,1441.18,도매
2022,2,죽동,72,H,운수 및 창고업(49-52),107.14,137.04,운수
2022,2,죽동,73,I,숙박 및 음식점업(55-56),1502.93,1106.85,숙박
2022,2,죽동,74,J,정보통신업(58-63),1050,938,정보통신업
2022,2,죽동,77,M,전문  과학 및 기술 서비스업(70-73),1175,3066.51,전문
2022,2,죽동,79,O,공공 행정  국방 및 사회보장 행정(84),733.33,1106.67,공공
2022,2,죽동,80,P,교육 서비스업(85),739.47,396.87,교육
2022,2,죽동,81,Q,보건업 및 사회복지 서비스업(86-87),1866.12,382.9,보건업
2022,2,죽동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2561.54,180.78,예술
2022,2,죽동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1347.19,596.97,협회
2022,2,궁동,67,C,제조업(10-34),64.29,77.84,제조업
2022,2,궁동,71,G,도매 및 소매업(45-47),8848.35,8366.33,도매
2022,2,궁동,72,H,운수 및 창고업(49-52),433.33,308.33,운수
2022,2,궁동,73,I,숙박 및 음식점업(55-56),4517.51,4104.52,숙박
2022,2,궁동,74,J,정보통신업(58-63),66233.33,31317.86,정보통신업
2022,2,궁동,77,M,전문  과학 및 기술 서비스업(70-73),4880,3791.91,전문
2022,2,궁동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1500,2049.45,사업시설
2022,2,궁동,80,P,교육 서비스업(85),233.33,107.56,교육
2022,2,궁동,81,Q,보건업 및 사회복지 서비스업(86-87),23400,83036.37,보건업
2022,2,궁동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1248.48,143.65,예술
2022,2,궁동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),6687.5,6311.14,협회
2022,2,어은동,67,C,제조업(10-34),195.24,252.34,제조업
2022,2,어은동,71,G,도매 및 소매업(45-47),3542.78,2863.99,도매
2022,2,어은동,72,H,운수 및 창고업(49-52),168.75,161.84,운수
2022,2,어은동,73,I,숙박 및 음식점업(55-56),2583.3,2255.97,숙박
2022,2,어은동,74,J,정보통신업(58-63),1287.5,1348.38,정보통신업
2022,2,어은동,77,M,전문  과학 및 기술 서비스업(70-73),158.82,59.59,전문
2022,2,어은동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),35,13.2,사업시설
2022,2,어은동,79,O,공공 행정  국방 및 사회보장 행정(84),252.63,266.39,공공
2022,2,어은동,80,P,교육 서비스업(85),742.42,395.55,교육
2022,2,어은동,81,Q,보건업 및 사회복지 서비스업(86-87),3421.28,1516.07,보건업
2022,2,어은동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),874.71,81.29,예술
2022,2,어은동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),3513.04,2988.73,협회
2022,2,구성동,71,G,도매 및 소매업(45-47),7465.73,6283.81,도매
2022,2,구성동,72,H,운수 및 창고업(49-52),95.24,218.18,운수
2022,2,구성동,73,I,숙박 및 음식점업(55-56),4521.1,3121.88,숙박
2022,2,구성동,74,J,정보통신업(58-63),5.93,3.5,정보통신업
2022,2,구성동,77,M,전문  과학 및 기술 서비스업(70-73),500,67.83,전문
2022,2,구성동,79,O,공공 행정  국방 및 사회보장 행정(84),100,122.22,공공
2022,2,구성동,80,P,교육 서비스업(85),100,14620.69,교육
2022,2,구성동,81,Q,보건업 및 사회복지 서비스업(86-87),160.78,221.46,보건업
2022,2,구성동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1506.45,44.95,예술
2022,2,구성동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),222.49,114.36,협회
2022,2,신성동,67,C,제조업(10-34),210,171.8,제조업
2022,2,신성동,71,G,도매 및 소매업(45-47),2616.84,1952.82,도매
2022,2,신성동,72,H,운수 및 창고업(49-52),166.67,652.58,운수
2022,2,신성동,73,I,숙박 및 음식점업(55-56),2046.15,1721.92,숙박
2022,2,신성동,74,J,정보통신업(58-63),4.24,6.66,정보통신업
2022,2,신성동,77,M,전문  과학 및 기술 서비스업(70-73),38.89,33.68,전문
2022,2,신성동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),112.5,57.77,사업시설
2022,2,신성동,79,O,공공 행정  국방 및 사회보장 행정(84),122.58,120.31,공공
2022,2,신성동,80,P,교육 서비스업(85),439.13,288.89,교육
2022,2,신성동,81,Q,보건업 및 사회복지 서비스업(86-87),2018.42,617.31,보건업
2022,2,신성동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),3716.67,1133.06,예술
2022,2,신성동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1357.89,739.29,협회
2022,2,가정동,71,G,도매 및 소매업(45-47),4479.17,10344.85,도매
2022,2,가정동,73,I,숙박 및 음식점업(55-56),2433.33,1927.86,숙박
2022,2,가정동,81,Q,보건업 및 사회복지 서비스업(86-87),640,56.19,보건업
2022,2,가정동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),76.92,51.43,협회
2022,2,도룡동,67,C,제조업(10-34),42.86,40.18,제조업
2022,2,도룡동,71,G,도매 및 소매업(45-47),2384.3,2531.45,도매
2022,2,도룡동,72,H,운수 및 창고업(49-52),50,36.26,운수
2022,2,도룡동,73,I,숙박 및 음식점업(55-56),1952.79,1545.72,숙박
2022,2,도룡동,74,J,정보통신업(58-63),44.44,14.4,정보통신업
2022,2,도룡동,77,M,전문  과학 및 기술 서비스업(70-73),111.11,1035.8,전문
2022,2,도룡동,79,O,공공 행정  국방 및 사회보장 행정(84),175,192,공공
2022,2,도룡동,80,P,교육 서비스업(85),600,340.5,교육
2022,2,도룡동,81,Q,보건업 및 사회복지 서비스업(86-87),2466.67,3116.93,보건업
2022,2,도룡동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2933.33,3720.83,예술
2022,2,도룡동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),3909.09,4313.15,협회
2022,2,장동,71,G,도매 및 소매업(45-47),23200,75502.36,도매
2022,2,장동,73,I,숙박 및 음식점업(55-56),2992.68,2365.82,숙박
2022,2,장동,80,P,교육 서비스업(85),133.33,96.13,교육
2022,2,장동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),200,501.53,협회
2022,2,화암동,71,G,도매 및 소매업(45-47),81.12,55.89,도매
2022,2,화암동,73,I,숙박 및 음식점업(55-56),5200,4852.61,숙박
2022,2,화암동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),200,1397.22,협회
2022,2,덕진동,71,G,도매 및 소매업(45-47),139.71,191.52,도매
2022,2,덕진동,73,I,숙박 및 음식점업(55-56),6500,2347.21,숙박
2022,2,덕진동,81,Q,보건업 및 사회복지 서비스업(86-87),100,100,보건업
2022,2,하기동,67,C,제조업(10-34),220,288.37,제조업
2022,2,하기동,71,G,도매 및 소매업(45-47),1663.12,1130.81,도매
2022,2,하기동,72,H,운수 및 창고업(49-52),100,180,운수
2022,2,하기동,73,I,숙박 및 음식점업(55-56),1452.36,1197.4,숙박
2022,2,하기동,74,J,정보통신업(58-63),3.85,5.95,정보통신업
2022,2,하기동,77,M,전문  과학 및 기술 서비스업(70-73),83.33,36.56,전문
2022,2,하기동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),14.29,24.83,사업시설
