이용년,이용월,광역시도코드,광역시도명,시군구코드,시군구명,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,지수_이용건수,지수_이용금액
2021,01,30,대전광역시,30200,유성구,3020010100,원내동,R,예술  스포츠 및 여가관련 서비스업(90-91),70.0,45.6
2021,01,30,대전광역시,30200,유성구,3020010100,원내동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),258.86,289.15
2021,01,30,대전광역시,30200,유성구,3020010200,교촌동,G,도매 및 소매업(45-47),4284.31,4523.44
2021,01,30,대전광역시,30200,유성구,3020010200,교촌동,I,숙박 및 음식점업(55-56),3066.67,2367.03
2021,01,30,대전광역시,30200,유성구,3020010200,교촌동,J,정보통신업(58-63),900.0,701.95
2021,01,30,대전광역시,30200,유성구,3020010200,교촌동,P,교육 서비스업(85),170.45,101.99
2021,01,30,대전광역시,30200,유성구,3020010200,교촌동,Q,보건업 및 사회복지 서비스업(86-87),194.25,74.43
2021,01,30,대전광역시,30200,유성구,3020010200,교촌동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),3414.29,1317.52
2021,01,30,대전광역시,30200,유성구,3020010300,대정동,C,제조업(10-34),90.91,100.42
2021,01,30,대전광역시,30200,유성구,3020010300,대정동,G,도매 및 소매업(45-47),4735.0,5428.68
2021,01,30,대전광역시,30200,유성구,3020010300,대정동,I,숙박 및 음식점업(55-56),2498.82,2168.02
2021,01,30,대전광역시,30200,유성구,3020010300,대정동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),275.0,136.56
2021,01,30,대전광역시,30200,유성구,3020010300,대정동,P,교육 서비스업(85),157.38,150.35
2021,01,30,대전광역시,30200,유성구,3020010300,대정동,Q,보건업 및 사회복지 서비스업(86-87),209.76,278.65
2021,01,30,대전광역시,30200,유성구,3020010300,대정동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),5675.0,13080.59
2021,01,30,대전광역시,30200,유성구,3020010400,용계동,G,도매 및 소매업(45-47),263.11,196.04
2021,01,30,대전광역시,30200,유성구,3020010400,용계동,I,숙박 및 음식점업(55-56),154.55,180.16
2021,01,30,대전광역시,30200,유성구,3020010400,용계동,Q,보건업 및 사회복지 서비스업(86-87),80.0,85.16
2021,01,30,대전광역시,30200,유성구,3020010400,용계동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),100.0,61.52
2021,01,30,대전광역시,30200,유성구,3020010500,학하동,G,도매 및 소매업(45-47),1419.23,1739.51
2021,01,30,대전광역시,30200,유성구,3020010500,학하동,I,숙박 및 음식점업(55-56),1836.36,2420.44
2021,01,30,대전광역시,30200,유성구,3020010600,계산동,C,제조업(10-34),144.44,69.71
2021,01,30,대전광역시,30200,유성구,3020010600,계산동,G,도매 및 소매업(45-47),3013.35,3247.83
2021,01,30,대전광역시,30200,유성구,3020010600,계산동,H,운수 및 창고업(49-52),133.33,32.76
