year,month,dong,num,code,name,cost,Name
2022,2,원신흥동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),365943600,협회
2022,2,원촌동,71,G,도매 및 소매업(45-47),926133400,도매
2022,2,원촌동,73,I,숙박 및 음식점업(55-56),245838300,숙박
2022,2,원촌동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),88096500,협회
2022,2,원촌동,80,P,교육 서비스업(85),25723600,교육
2022,2,자운동,67,C,제조업(10-34),1624500,제조업
2022,2,자운동,71,G,도매 및 소매업(45-47),669213900,도매
2022,2,자운동,73,I,숙박 및 음식점업(55-56),755503600,숙박
2022,2,자운동,81,Q,보건업 및 사회복지 서비스업(86-87),5196200,보건업
2022,2,자운동,72,H,운수 및 창고업(49-52),264700,운수
2022,2,자운동,79,O,공공 행정  국방 및 사회보장 행정(84),7090900,공공
2022,2,자운동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),112603000,예술
2022,2,자운동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),136890900,협회
2022,2,장대동,67,C,제조업(10-34),11372200,제조업
2022,2,장대동,71,G,도매 및 소매업(45-47),5226100900,도매
2022,2,장대동,73,I,숙박 및 음식점업(55-56),1280799800,숙박
2022,2,장대동,77,M,전문  과학 및 기술 서비스업(70-73),54506500,전문
2022,2,장대동,79,O,공공 행정  국방 및 사회보장 행정(84),3620900,공공
2022,2,장대동,80,P,교육 서비스업(85),144230800,교육
2022,2,장대동,81,Q,보건업 및 사회복지 서비스업(86-87),129702100,보건업
2022,2,장대동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),54397700,예술
2022,2,장대동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),536238400,협회
2022,2,장대동,72,H,운수 및 창고업(49-52),7708600,운수
2022,2,장대동,76,L,부동산업(68),8204000,부동산업
2022,2,장동,80,P,교육 서비스업(85),62839600,교육
2022,2,장동,71,G,도매 및 소매업(45-47),30553500,도매
2022,2,장동,73,I,숙박 및 음식점업(55-56),107441700,숙박
2022,2,장동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),12276900,협회
2022,2,전민동,67,C,제조업(10-34),53609500,제조업
2022,2,전민동,70,F,건설업(41-42),5312900,건설업
2022,2,전민동,73,I,숙박 및 음식점업(55-56),1076886300,숙박
2022,2,전민동,80,P,교육 서비스업(85),256087200,교육
2022,2,전민동,71,G,도매 및 소매업(45-47),1881155200,도매
2022,2,전민동,72,H,운수 및 창고업(49-52),1302200,운수
2022,2,전민동,76,L,부동산업(68),7623900,부동산업
2022,2,전민동,77,M,전문  과학 및 기술 서비스업(70-73),14256200,전문
2022,2,전민동,79,O,공공 행정  국방 및 사회보장 행정(84),6003900,공공
2022,2,전민동,81,Q,보건업 및 사회복지 서비스업(86-87),348612800,보건업
2022,2,전민동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),527314200,예술
2022,2,전민동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),235531500,협회
2022,2,죽동,71,G,도매 및 소매업(45-47),443702400,도매
2022,2,죽동,73,I,숙박 및 음식점업(55-56),314556700,숙박
2022,2,죽동,76,L,부동산업(68),9278100,부동산업
2022,2,죽동,80,P,교육 서비스업(85),18575600,교육
2022,2,죽동,81,Q,보건업 및 사회복지 서비스업(86-87),31365700,보건업
2022,2,죽동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),21242500,협회
2022,2,지족동,71,G,도매 및 소매업(45-47),5419766700,도매
2022,2,지족동,76,L,부동산업(68),28022800,부동산업
2022,2,지족동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),10843500,사업시설
2022,2,지족동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),225255000,예술
2022,2,지족동,67,C,제조업(10-34),72336700,제조업
2022,2,지족동,70,F,건설업(41-42),14296000,건설업
2022,2,지족동,72,H,운수 및 창고업(49-52),495400,운수
2022,2,지족동,73,I,숙박 및 음식점업(55-56),2675672000,숙박
2022,2,지족동,74,J,정보통신업(58-63),9328600,정보통신업
2022,2,지족동,77,M,전문  과학 및 기술 서비스업(70-73),66523900,전문
2022,2,지족동,79,O,공공 행정  국방 및 사회보장 행정(84),3161000,공공
2022,2,지족동,80,P,교육 서비스업(85),1377323400,교육
2022,2,지족동,81,Q,보건업 및 사회복지 서비스업(86-87),1214656300,보건업
2022,2,지족동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),555165900,협회
2022,2,추목동,67,C,제조업(10-34),4289400,제조업
2022,2,추목동,81,Q,보건업 및 사회복지 서비스업(86-87),64208000,보건업
2022,2,추목동,71,G,도매 및 소매업(45-47),977432200,도매
2022,2,추목동,73,I,숙박 및 음식점업(55-56),1066808600,숙박
2022,2,추목동,79,O,공공 행정  국방 및 사회보장 행정(84),1023574800,공공
2022,2,추목동,80,P,교육 서비스업(85),69592800,교육
2022,2,추목동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),425545100,예술
2022,2,추목동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),109190900,협회
2022,2,탑립동,67,C,제조업(10-34),438400900,제조업
2022,2,탑립동,80,P,교육 서비스업(85),20586700,교육
2022,2,탑립동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),350012400,예술
2022,2,탑립동,71,G,도매 및 소매업(45-47),3789990200,도매
2022,2,탑립동,72,H,운수 및 창고업(49-52),171400,운수
2022,2,탑립동,73,I,숙박 및 음식점업(55-56),206434600,숙박
2022,2,탑립동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),5535900,사업시설
2022,2,탑립동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),52481100,협회
2022,2,하기동,67,C,제조업(10-34),1095200,제조업
2022,2,하기동,79,O,공공 행정  국방 및 사회보장 행정(84),5498400,공공
2022,2,하기동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),18657600,협회
2022,2,하기동,71,G,도매 및 소매업(45-47),1960986100,도매
2022,2,하기동,73,I,숙박 및 음식점업(55-56),144435500,숙박
2022,2,하기동,76,L,부동산업(68),136900,부동산업
2022,2,하기동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),7431600,사업시설
2022,2,하기동,80,P,교육 서비스업(85),121959400,교육
2022,2,하기동,81,Q,보건업 및 사회복지 서비스업(86-87),61065600,보건업
2022,2,학하동,73,I,숙박 및 음식점업(55-56),90540200,숙박
2022,2,학하동,79,O,공공 행정  국방 및 사회보장 행정(84),2176300,공공
2022,2,학하동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),25293400,예술
2022,2,학하동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),76991000,협회
2022,2,학하동,71,G,도매 및 소매업(45-47),375867200,도매
2022,2,학하동,72,H,운수 및 창고업(49-52),108300,운수
2022,2,학하동,77,M,전문  과학 및 기술 서비스업(70-73),3347500,전문
2022,2,학하동,80,P,교육 서비스업(85),26844900,교육
2022,2,학하동,81,Q,보건업 및 사회복지 서비스업(86-87),36955000,보건업
2022,2,화암동,71,G,도매 및 소매업(45-47),738704000,도매
2022,2,화암동,73,I,숙박 및 음식점업(55-56),39619300,숙박
2022,2,화암동,80,P,교육 서비스업(85),69290500,교육
2022,2,화암동,81,Q,보건업 및 사회복지 서비스업(86-87),80516200,보건업
2022,2,화암동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),6848800,예술
2022,2,화암동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),52229500,협회
2022,3,가정동,67,C,제조업(10-34),37487000,제조업
2022,3,가정동,71,G,도매 및 소매업(45-47),261315600,도매
2022,3,가정동,73,I,숙박 및 음식점업(55-56),258403500,숙박
2022,3,가정동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1399000,사업시설
2022,3,가정동,81,Q,보건업 및 사회복지 서비스업(86-87),6335100,보건업
2022,3,가정동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),5886600,협회
2022,3,가정동,80,P,교육 서비스업(85),83744500,교육
2022,3,갑동,73,I,숙박 및 음식점업(55-56),342030000,숙박
2022,3,갑동,71,G,도매 및 소매업(45-47),2145054900,도매
2022,3,갑동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),55117300,협회
2022,3,계산동,67,C,제조업(10-34),6685100,제조업
2022,3,계산동,70,F,건설업(41-42),1198800,건설업
2022,3,계산동,73,I,숙박 및 음식점업(55-56),1292665000,숙박
2022,3,계산동,76,L,부동산업(68),19478000,부동산업
2022,3,계산동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),22359800,사업시설
2022,3,계산동,80,P,교육 서비스업(85),126966100,교육
2022,3,계산동,81,Q,보건업 및 사회복지 서비스업(86-87),72790600,보건업
2022,3,계산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),114524100,예술
2022,3,계산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),106454600,협회
2022,3,계산동,71,G,도매 및 소매업(45-47),637077300,도매
2022,3,관평동,67,C,제조업(10-34),317767200,제조업
2022,3,관평동,71,G,도매 및 소매업(45-47),28816680700,도매
2022,3,관평동,72,H,운수 및 창고업(49-52),16174800,운수
2022,3,관평동,76,L,부동산업(68),23184500,부동산업
2022,3,관평동,77,M,전문  과학 및 기술 서비스업(70-73),35043900,전문
2022,3,관평동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),12711900,사업시설
2022,3,관평동,79,O,공공 행정  국방 및 사회보장 행정(84),26283800,공공
2022,3,관평동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),238130600,예술
2022,3,관평동,70,F,건설업(41-42),704000,건설업
2022,3,관평동,73,I,숙박 및 음식점업(55-56),4548196900,숙박
2022,3,관평동,74,J,정보통신업(58-63),19929300,정보통신업
2022,3,관평동,80,P,교육 서비스업(85),1017521700,교육
2022,3,관평동,81,Q,보건업 및 사회복지 서비스업(86-87),1106447300,보건업
2022,3,관평동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1028684600,협회
2022,3,교촌동,67,C,제조업(10-34),19522800,제조업
2022,3,교촌동,80,P,교육 서비스업(85),77458100,교육
2022,3,교촌동,81,Q,보건업 및 사회복지 서비스업(86-87),22680600,보건업
2022,3,교촌동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),65105100,협회
2022,3,교촌동,71,G,도매 및 소매업(45-47),867772600,도매
2022,3,교촌동,73,I,숙박 및 음식점업(55-56),74486800,숙박
2022,3,교촌동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),3178000,예술
2022,3,구성동,72,H,운수 및 창고업(49-52),12788100,운수
2022,3,구성동,81,Q,보건업 및 사회복지 서비스업(86-87),8487000,보건업
2022,3,구성동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),6481100,협회
2022,3,구성동,71,G,도매 및 소매업(45-47),230671200,도매
2022,3,구성동,73,I,숙박 및 음식점업(55-56),386075600,숙박
2022,3,구성동,80,P,교육 서비스업(85),30202100,교육
2022,3,구암동,67,C,제조업(10-34),46531500,제조업
2022,3,구암동,70,F,건설업(41-42),32004600,건설업
2022,3,구암동,71,G,도매 및 소매업(45-47),4790346100,도매
2022,3,구암동,72,H,운수 및 창고업(49-52),15080300,운수
2022,3,구암동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),699929300,협회
2022,3,구암동,73,I,숙박 및 음식점업(55-56),1662031700,숙박
2022,3,구암동,77,M,전문  과학 및 기술 서비스업(70-73),1264700,전문
2022,3,구암동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),40372600,사업시설
2022,3,구암동,79,O,공공 행정  국방 및 사회보장 행정(84),19719700,공공
2022,3,구암동,80,P,교육 서비스업(85),144474600,교육
2022,3,구암동,81,Q,보건업 및 사회복지 서비스업(86-87),370349800,보건업
2022,3,구암동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),115014300,예술
2022,3,궁동,71,G,도매 및 소매업(45-47),2221790800,도매
2022,3,궁동,73,I,숙박 및 음식점업(55-56),2927228100,숙박
2022,3,궁동,76,L,부동산업(68),74952700,부동산업
2022,3,궁동,77,M,전문  과학 및 기술 서비스업(70-73),18659700,전문
2022,3,궁동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),262675400,예술
2022,3,궁동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),397507900,협회
2022,3,궁동,67,C,제조업(10-34),79176500,제조업
2022,3,궁동,72,H,운수 및 창고업(49-52),4938700,운수
2022,3,궁동,80,P,교육 서비스업(85),200002600,교육
2022,3,궁동,81,Q,보건업 및 사회복지 서비스업(86-87),92876100,보건업
2022,3,노은동,67,C,제조업(10-34),33407500,제조업
2022,3,노은동,71,G,도매 및 소매업(45-47),7586968000,도매
2022,3,노은동,72,H,운수 및 창고업(49-52),306400,운수
2022,3,노은동,73,I,숙박 및 음식점업(55-56),977976100,숙박
2022,3,노은동,76,L,부동산업(68),1251600,부동산업
2022,3,노은동,81,Q,보건업 및 사회복지 서비스업(86-87),2225736700,보건업
2022,3,노은동,77,M,전문  과학 및 기술 서비스업(70-73),34779000,전문
2022,3,노은동,79,O,공공 행정  국방 및 사회보장 행정(84),8216100,공공
2022,3,노은동,80,P,교육 서비스업(85),158324600,교육
2022,3,노은동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),125727800,예술
2022,3,노은동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),787610300,협회
2022,3,대정동,72,H,운수 및 창고업(49-52),8361500,운수
2022,3,대정동,73,I,숙박 및 음식점업(55-56),449902100,숙박
2022,3,대정동,76,L,부동산업(68),5038700,부동산업
2022,3,대정동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),13116000,사업시설
2022,3,대정동,67,C,제조업(10-34),15487600,제조업
2022,3,대정동,71,G,도매 및 소매업(45-47),23773402700,도매
2022,3,대정동,77,M,전문  과학 및 기술 서비스업(70-73),2597800,전문
2022,3,대정동,80,P,교육 서비스업(85),164796300,교육
2022,3,대정동,81,Q,보건업 및 사회복지 서비스업(86-87),1023249000,보건업
2022,3,대정동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),65070700,예술
2022,3,대정동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),276252900,협회
2022,3,덕명동,76,L,부동산업(68),1962200,부동산업
2022,3,덕명동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),900953300,예술
2022,3,덕명동,67,C,제조업(10-34),9219700,제조업
2022,3,덕명동,71,G,도매 및 소매업(45-47),1415598600,도매
2022,3,덕명동,73,I,숙박 및 음식점업(55-56),1574377700,숙박
2022,3,덕명동,77,M,전문  과학 및 기술 서비스업(70-73),5241200,전문
2022,3,덕명동,80,P,교육 서비스업(85),19902200,교육
2022,3,덕명동,81,Q,보건업 및 사회복지 서비스업(86-87),6709900,보건업
2022,3,덕명동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),63631000,협회
2022,3,덕진동,71,G,도매 및 소매업(45-47),171419400,도매
2022,3,덕진동,73,I,숙박 및 음식점업(55-56),23967000,숙박
2022,3,덕진동,80,P,교육 서비스업(85),13983100,교육
2022,3,도룡동,72,H,운수 및 창고업(49-52),13825000,운수
2022,3,도룡동,73,I,숙박 및 음식점업(55-56),2575337700,숙박
2022,3,도룡동,74,J,정보통신업(58-63),30161000,정보통신업
2022,3,도룡동,76,L,부동산업(68),52488600,부동산업
2022,3,도룡동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),18741900,사업시설
2022,3,도룡동,81,Q,보건업 및 사회복지 서비스업(86-87),421073400,보건업
2022,3,도룡동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),210581600,협회
2022,3,도룡동,67,C,제조업(10-34),18312900,제조업
2022,3,도룡동,71,G,도매 및 소매업(45-47),22958567100,도매
2022,3,도룡동,77,M,전문  과학 및 기술 서비스업(70-73),44663300,전문
2022,3,도룡동,80,P,교육 서비스업(85),176687400,교육
2022,3,도룡동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),327416900,예술
2022,3,둔곡동,73,I,숙박 및 음식점업(55-56),22824600,숙박
2022,3,둔곡동,71,G,도매 및 소매업(45-47),563252500,도매
2022,3,문지동,71,G,도매 및 소매업(45-47),651759500,도매
2022,3,문지동,72,H,운수 및 창고업(49-52),5215100,운수
2022,3,문지동,73,I,숙박 및 음식점업(55-56),472789600,숙박
2022,3,문지동,76,L,부동산업(68),8826600,부동산업
2022,3,문지동,80,P,교육 서비스업(85),60749700,교육
2022,3,문지동,77,M,전문  과학 및 기술 서비스업(70-73),11788100,전문
2022,3,문지동,81,Q,보건업 및 사회복지 서비스업(86-87),46990200,보건업
2022,3,문지동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),20303100,예술
2022,3,문지동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),71058000,협회
2022,3,반석동,67,C,제조업(10-34),485293300,제조업
2022,3,반석동,72,H,운수 및 창고업(49-52),528000,운수
2022,3,반석동,73,I,숙박 및 음식점업(55-56),2420981500,숙박
2022,3,반석동,79,O,공공 행정  국방 및 사회보장 행정(84),26091900,공공
2022,3,반석동,80,P,교육 서비스업(85),758170500,교육
2022,3,반석동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),176600100,예술
2022,3,반석동,70,F,건설업(41-42),48073800,건설업
2022,3,반석동,71,G,도매 및 소매업(45-47),4554213000,도매
2022,3,반석동,76,L,부동산업(68),31883900,부동산업
2022,3,반석동,77,M,전문  과학 및 기술 서비스업(70-73),22143100,전문
2022,3,반석동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),7622300,사업시설
2022,3,반석동,81,Q,보건업 및 사회복지 서비스업(86-87),660355900,보건업
2022,3,반석동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),340073500,협회
2022,3,방동,73,I,숙박 및 음식점업(55-56),145968800,숙박
2022,3,방동,71,G,도매 및 소매업(45-47),749790300,도매
2022,3,방현동,71,G,도매 및 소매업(45-47),2001300,도매
2022,3,복용동,67,C,제조업(10-34),139586400,제조업
2022,3,복용동,71,G,도매 및 소매업(45-47),1436713600,도매
2022,3,복용동,72,H,운수 및 창고업(49-52),5091300,운수
2022,3,복용동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),355899400,협회
2022,3,복용동,73,I,숙박 및 음식점업(55-56),186676300,숙박
2022,3,봉명동,67,C,제조업(10-34),37614100,제조업
2022,3,봉명동,71,G,도매 및 소매업(45-47),14143314000,도매
2022,3,봉명동,72,H,운수 및 창고업(49-52),43565200,운수
2022,3,봉명동,73,I,숙박 및 음식점업(55-56),10627422000,숙박
2022,3,봉명동,76,L,부동산업(68),16248800,부동산업
2022,3,봉명동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),62775900,사업시설
2022,3,봉명동,79,O,공공 행정  국방 및 사회보장 행정(84),657630700,공공
2022,3,봉명동,80,P,교육 서비스업(85),561768300,교육
2022,3,봉명동,81,Q,보건업 및 사회복지 서비스업(86-87),5653521200,보건업
2022,3,봉명동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1554042400,협회
2022,3,봉명동,74,J,정보통신업(58-63),17751000,정보통신업
2022,3,봉명동,77,M,전문  과학 및 기술 서비스업(70-73),956578900,전문
2022,3,봉명동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),558174900,예술
2022,3,봉산동,67,C,제조업(10-34),2168400,제조업
2022,3,봉산동,76,L,부동산업(68),1098400,부동산업
2022,3,봉산동,77,M,전문  과학 및 기술 서비스업(70-73),1466800,전문
2022,3,봉산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),40534600,예술
2022,3,봉산동,71,G,도매 및 소매업(45-47),1647580900,도매
2022,3,봉산동,72,H,운수 및 창고업(49-52),663000,운수
2022,3,봉산동,73,I,숙박 및 음식점업(55-56),501450400,숙박
2022,3,봉산동,79,O,공공 행정  국방 및 사회보장 행정(84),5848800,공공
2022,3,봉산동,80,P,교육 서비스업(85),139267800,교육
2022,3,봉산동,81,Q,보건업 및 사회복지 서비스업(86-87),80942600,보건업
2022,3,봉산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),503179900,협회
2022,3,상대동,71,G,도매 및 소매업(45-47),2604395300,도매
2022,3,상대동,73,I,숙박 및 음식점업(55-56),1465367100,숙박
2022,3,상대동,77,M,전문  과학 및 기술 서비스업(70-73),105002300,전문
2022,3,상대동,80,P,교육 서비스업(85),380167700,교육
2022,3,상대동,81,Q,보건업 및 사회복지 서비스업(86-87),344848600,보건업
2022,3,상대동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),46955000,예술
2022,3,상대동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1072585700,협회
2022,3,상대동,67,C,제조업(10-34),33290000,제조업
2022,3,상대동,72,H,운수 및 창고업(49-52),2060000,운수
2022,3,상대동,76,L,부동산업(68),7348100,부동산업
2022,3,상대동,79,O,공공 행정  국방 및 사회보장 행정(84),3970300,공공
2022,3,성북동,71,G,도매 및 소매업(45-47),17361800,도매
2022,3,성북동,73,I,숙박 및 음식점업(55-56),157702800,숙박
2022,3,송강동,73,I,숙박 및 음식점업(55-56),942430400,숙박
2022,3,송강동,77,M,전문  과학 및 기술 서비스업(70-73),10960200,전문
2022,3,송강동,80,P,교육 서비스업(85),165661000,교육
2022,3,송강동,81,Q,보건업 및 사회복지 서비스업(86-87),282859800,보건업
2022,3,송강동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),209780600,협회
2022,3,송강동,67,C,제조업(10-34),18401900,제조업
2022,3,송강동,71,G,도매 및 소매업(45-47),3038603900,도매
2022,3,송강동,72,H,운수 및 창고업(49-52),883000,운수
2022,3,송강동,76,L,부동산업(68),5994100,부동산업
2022,3,송강동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),85156700,예술
2022,3,신동,71,G,도매 및 소매업(45-47),10967100,도매
2022,3,신동,73,I,숙박 및 음식점업(55-56),33005200,숙박
2022,3,신봉동,73,I,숙박 및 음식점업(55-56),222882000,숙박
2022,3,신봉동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),10427000,협회
2022,3,신봉동,71,G,도매 및 소매업(45-47),31987000,도매
2022,3,신봉동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),81179900,예술
2022,3,신성동,80,P,교육 서비스업(85),593886300,교육
2022,3,신성동,81,Q,보건업 및 사회복지 서비스업(86-87),231400800,보건업
2022,3,신성동,67,C,제조업(10-34),29846300,제조업
2022,3,신성동,71,G,도매 및 소매업(45-47),3532228200,도매
2022,3,신성동,72,H,운수 및 창고업(49-52),123900,운수
2022,3,신성동,73,I,숙박 및 음식점업(55-56),2766671400,숙박
2022,3,신성동,76,L,부동산업(68),7105600,부동산업
2022,3,신성동,77,M,전문  과학 및 기술 서비스업(70-73),63677300,전문
2022,3,신성동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),120120600,예술
2022,3,신성동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),425308000,협회
2022,3,안산동,71,G,도매 및 소매업(45-47),39684200,도매
2022,3,안산동,73,I,숙박 및 음식점업(55-56),27409700,숙박
2022,3,안산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),81225600,협회
2022,3,어은동,67,C,제조업(10-34),9693000,제조업
2022,3,어은동,73,I,숙박 및 음식점업(55-56),986350000,숙박
2022,3,어은동,76,L,부동산업(68),3262700,부동산업
2022,3,어은동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),5697500,사업시설
2022,3,어은동,71,G,도매 및 소매업(45-47),1337020100,도매
2022,3,어은동,72,H,운수 및 창고업(49-52),64605600,운수
2022,3,어은동,77,M,전문  과학 및 기술 서비스업(70-73),112362800,전문
2022,3,어은동,79,O,공공 행정  국방 및 사회보장 행정(84),3883300,공공
2022,3,어은동,80,P,교육 서비스업(85),208075200,교육
2022,3,어은동,81,Q,보건업 및 사회복지 서비스업(86-87),64496100,보건업
2022,3,어은동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),26120600,예술
2022,3,어은동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),71668800,협회
2022,3,용계동,73,I,숙박 및 음식점업(55-56),69135200,숙박
2022,3,용계동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),2468700,사업시설
2022,3,용계동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1425000,협회
2022,3,용산동,76,L,부동산업(68),1016900,부동산업
2022,3,용산동,80,P,교육 서비스업(85),26299900,교육
2022,3,용산동,81,Q,보건업 및 사회복지 서비스업(86-87),14902100,보건업
2022,3,용산동,67,C,제조업(10-34),87559100,제조업
2022,3,용산동,71,G,도매 및 소매업(45-47),434598100,도매
2022,3,용산동,72,H,운수 및 창고업(49-52),5968100,운수
2022,3,용산동,73,I,숙박 및 음식점업(55-56),126910000,숙박
2022,3,용산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),28761400,예술
2022,3,용산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),28412400,협회
2022,3,원내동,67,C,제조업(10-34),3782900,제조업
2022,3,원내동,71,G,도매 및 소매업(45-47),2523696300,도매
2022,3,원내동,79,O,공공 행정  국방 및 사회보장 행정(84),5640500,공공
2022,3,원내동,80,P,교육 서비스업(85),290943300,교육
2022,3,원내동,81,Q,보건업 및 사회복지 서비스업(86-87),225995800,보건업
2022,3,원내동,70,F,건설업(41-42),739113400,건설업
2022,3,원내동,72,H,운수 및 창고업(49-52),1832500,운수
2022,3,원내동,73,I,숙박 및 음식점업(55-56),813818500,숙박
2022,3,원내동,76,L,부동산업(68),28246400,부동산업
2022,3,원내동,77,M,전문  과학 및 기술 서비스업(70-73),12495400,전문
2022,3,원내동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),363730400,예술
2022,3,원내동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),391051900,협회
2022,3,원신흥동,67,C,제조업(10-34),16082500,제조업
2022,3,원신흥동,73,I,숙박 및 음식점업(55-56),1410462600,숙박
2022,3,원신흥동,79,O,공공 행정  국방 및 사회보장 행정(84),8666200,공공
2022,3,원신흥동,81,Q,보건업 및 사회복지 서비스업(86-87),664319900,보건업
2022,3,원신흥동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),472922500,협회
2022,3,원신흥동,71,G,도매 및 소매업(45-47),2231497200,도매
2022,3,원신흥동,77,M,전문  과학 및 기술 서비스업(70-73),120764000,전문
2022,3,원신흥동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),325900,사업시설
2022,3,원신흥동,80,P,교육 서비스업(85),457187600,교육
2022,3,원신흥동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),190286200,예술
2022,3,원촌동,73,I,숙박 및 음식점업(55-56),359768800,숙박
2022,3,원촌동,80,P,교육 서비스업(85),21968700,교육
2022,3,원촌동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),124384000,협회
2022,3,원촌동,71,G,도매 및 소매업(45-47),1092228600,도매
2022,3,자운동,71,G,도매 및 소매업(45-47),881121100,도매
2022,3,자운동,72,H,운수 및 창고업(49-52),834400,운수
2022,3,자운동,73,I,숙박 및 음식점업(55-56),1112065500,숙박
2022,3,자운동,79,O,공공 행정  국방 및 사회보장 행정(84),6596800,공공
2022,3,자운동,81,Q,보건업 및 사회복지 서비스업(86-87),12236000,보건업
2022,3,자운동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),183090600,예술
2022,3,자운동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),171667400,협회
2022,3,장대동,67,C,제조업(10-34),15423700,제조업
2022,3,장대동,70,F,건설업(41-42),15795800,건설업
